subject,session,group,stimtype,letter_ACC,letter_RT,probe_ACC,probe_RT
7,2,Control,2,1,1186,0,1818
7,2,Control,-1,1,2388,1,1941
7,2,Control,2,1,1173,0,1725
7,2,Control,-1,1,1329,1,1765
7,2,Control,-1,1,1465,1,1416
7,2,Control,8,1,1105,1,1436
7,2,Control,6,0,4659,1,1113
7,2,Control,-1,1,1197,1,1509
7,2,Control,4,1,1111,1,1169
7,2,Control,4,1,1257,0,959
7,2,Control,-1,1,2105,1,1043
7,2,Control,-1,1,1160,1,1584
7,2,Control,2,1,2175,0,1511
7,2,Control,2,1,1324,0,1152
7,2,Control,-1,1,1324,1,1072
7,2,Control,-1,1,1301,1,970
7,2,Control,-1,1,1261,1,1971
7,2,Control,-1,1,1260,1,1234
7,2,Control,-1,1,1095,1,1266
7,2,Control,8,1,1201,1,1337
7,2,Control,-1,1,1289,1,1054
7,2,Control,4,1,1053,0,986
7,2,Control,-1,1,994,1,2097
7,2,Control,8,0,4320,0,1281
7,2,Control,2,1,1208,0,1344
7,2,Control,-1,0,32574,1,1210
7,2,Control,-1,1,1314,1,1303
7,2,Control,8,1,1035,1,1081
7,2,Control,-1,1,1136,1,1674
7,2,Control,-1,1,1081,1,949
7,2,Control,4,1,1332,0,1288
7,2,Control,-1,1,1101,1,744
7,2,Control,6,1,1505,1,958
7,2,Control,6,1,1222,1,845
7,2,Control,-1,1,1203,1,1083
7,2,Control,-1,1,1178,1,1011
7,2,Control,6,1,919,1,856
7,2,Control,-1,1,1029,1,994
7,2,Control,-1,1,1434,1,842
7,2,Control,6,1,874,1,620
7,2,Control,6,1,800,1,549
7,2,Control,-1,1,983,1,582
7,2,Control,4,1,993,1,847
7,2,Control,2,1,908,0,478
7,2,Control,8,1,1095,0,642
7,2,Control,-1,1,1140,1,1742
7,2,Control,2,1,972,1,555
7,2,Control,8,1,963,1,530
7,2,Control,-1,1,1010,1,496
7,2,Control,-1,1,1074,1,606
7,2,Control,-1,1,944,1,560
7,2,Control,6,1,1072,1,556
7,2,Control,4,1,781,1,627
7,2,Control,8,1,1265,1,535
7,2,Control,2,1,1188,0,652
7,2,Control,2,1,2243,0,1241
7,2,Control,6,1,1274,0,1391
7,2,Control,2,1,1128,0,482
7,2,Control,-1,1,1014,1,484
7,2,Control,2,1,940,0,653
7,2,Control,8,1,1067,1,455
7,2,Control,-1,1,1631,1,505
7,2,Control,-1,1,997,1,484
7,2,Control,8,1,917,1,407
7,2,Control,4,1,809,1,478
7,2,Control,-1,1,1501,1,443
7,2,Control,-1,1,1521,1,573
7,2,Control,-1,1,1151,1,408
7,2,Control,6,1,892,1,398
7,2,Control,-1,1,1585,1,428
7,2,Control,-1,1,1282,1,535
7,2,Control,-1,1,1204,1,428
7,2,Control,-1,1,1102,1,505
7,2,Control,-1,1,928,1,450
7,2,Control,6,1,854,1,426
7,2,Control,-1,1,1100,1,439
7,2,Control,6,1,753,1,440
7,2,Control,4,1,857,0,412
7,2,Control,2,1,772,0,442
7,2,Control,4,1,867,1,502
7,2,Control,-1,1,730,1,386
7,2,Control,-1,1,699,1,836
7,2,Control,4,1,867,1,406
7,2,Control,-1,1,723,1,459
7,2,Control,-1,1,837,1,393
7,2,Control,-1,1,990,1,380
7,2,Control,-1,1,937,1,410
7,2,Control,8,1,718,1,374
7,2,Control,6,1,611,1,366
7,2,Control,-1,1,1317,1,426
7,2,Control,-1,1,901,1,423
7,2,Control,4,1,1180,1,389
7,2,Control,8,1,738,1,330
7,2,Control,4,1,862,1,673
7,2,Control,2,1,1405,0,5758
7,2,Control,6,1,613,1,400
7,2,Control,-1,1,2576,1,1785
7,2,Control,2,1,956,0,396
7,2,Control,8,1,1316,1,472
7,2,Control,4,1,1016,1,502
7,2,Control,8,1,1405,0,1406
7,2,Control,-1,1,1010,1,448
7,2,Control,4,1,640,1,394
7,2,Control,-1,1,863,1,418
7,2,Control,-1,1,734,1,405
7,2,Control,2,1,738,1,378
7,2,Control,6,1,749,1,372
7,2,Control,-1,1,945,1,385
7,2,Control,-1,1,1076,1,752
7,2,Control,-1,1,731,1,882
7,2,Control,8,1,835,1,391
7,2,Control,4,1,1750,1,1227
7,2,Control,-1,1,873,1,412
7,2,Control,-1,1,1300,1,569
7,2,Control,4,1,845,1,593
7,2,Control,8,1,833,1,389
7,2,Control,-1,1,841,1,877
7,2,Control,-1,1,714,1,1266
7,2,Control,-1,1,759,1,494
7,2,Control,-1,1,681,1,466
7,2,Control,8,1,629,1,384
7,2,Control,2,1,1140,0,461
7,2,Control,-1,1,644,1,398
7,2,Control,-1,1,871,1,394
7,2,Control,-1,1,687,1,392
7,2,Control,8,1,774,1,316
7,2,Control,-1,1,1526,1,356
7,2,Control,-1,1,1349,1,905
7,2,Control,-1,1,3513,1,2100
7,2,Control,4,1,1345,0,820
7,2,Control,6,1,682,1,1059
7,2,Control,6,1,606,1,362
7,2,Control,2,1,1118,0,393
7,2,Control,6,1,579,1,335
7,2,Control,6,1,782,1,404
7,2,Control,-1,1,1018,1,1081
7,2,Control,-1,1,1167,1,552
7,2,Control,2,1,1180,0,421
7,2,Control,-1,1,719,1,407
7,2,Control,-1,1,742,1,445
7,2,Control,-1,1,1033,1,503
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,,,,,
8,1,Experimental,-1,1,2073,1,2021
8,1,Experimental,-1,1,1966,1,1533
8,1,Experimental,-1,0,26131,1,1364
8,1,Experimental,-1,1,2391,1,1544
8,1,Experimental,6,1,4184,0,1885
8,1,Experimental,-1,1,2595,1,2396
8,1,Experimental,2,0,5343,1,1342
8,1,Experimental,8,1,2183,1,1822
8,1,Experimental,8,1,1848,1,1019
8,1,Experimental,-1,1,1849,1,1179
8,1,Experimental,2,1,3053,1,1480
8,1,Experimental,-1,1,2034,1,1230
8,1,Experimental,2,1,2261,1,1242
8,1,Experimental,8,1,1516,1,794
8,1,Experimental,4,1,1577,1,1076
8,1,Experimental,-1,1,2891,1,2571
8,1,Experimental,-1,1,2327,1,4682
8,1,Experimental,6,1,1966,0,3932
8,1,Experimental,-1,1,1601,1,1244
8,1,Experimental,-1,1,2304,1,1828
8,1,Experimental,2,1,1190,1,894
8,1,Experimental,-1,1,1622,1,1344
8,1,Experimental,-1,1,1917,1,1933
8,1,Experimental,-1,1,1993,0,1479
8,1,Experimental,4,1,3888,0,4287
8,1,Experimental,-1,1,1981,1,6186
8,1,Experimental,-1,1,1347,1,1031
8,1,Experimental,2,1,2340,0,4727
8,1,Experimental,-1,1,1661,1,1382
8,1,Experimental,6,1,1256,1,798
8,1,Experimental,6,1,1818,0,2093
8,1,Experimental,-1,1,1723,1,1346
8,1,Experimental,-1,1,1668,1,1437
8,1,Experimental,8,1,1466,1,1017
8,1,Experimental,8,1,1306,1,1102
8,1,Experimental,4,0,9244,1,1579
8,1,Experimental,6,1,2758,1,1195
8,1,Experimental,-1,1,1403,1,1276
8,1,Experimental,8,1,1657,1,817
8,1,Experimental,-1,1,1505,1,1326
8,1,Experimental,6,1,2839,1,15241
8,1,Experimental,4,1,1519,0,1548
8,1,Experimental,4,1,2315,1,1695
8,1,Experimental,-1,1,1485,1,748
8,1,Experimental,4,1,10681,1,680
8,1,Experimental,-1,1,1613,1,759
8,1,Experimental,2,1,1319,1,955
8,1,Experimental,-1,1,1410,1,707
8,1,Experimental,2,1,1134,1,824
8,1,Experimental,-1,1,1767,1,732
8,1,Experimental,-1,1,1484,1,1098
8,1,Experimental,4,1,1050,1,871
8,1,Experimental,8,0,6293,1,773
8,1,Experimental,6,1,1298,1,967
8,1,Experimental,-1,1,1180,1,660
8,1,Experimental,-1,1,1595,1,918
8,1,Experimental,8,1,1465,1,824
8,1,Experimental,2,1,2207,1,709
8,1,Experimental,-1,1,1423,1,655
8,1,Experimental,8,1,1299,1,727
8,1,Experimental,6,1,1838,0,977
8,1,Experimental,-1,1,1512,0,3622
8,1,Experimental,8,1,1591,1,641
8,1,Experimental,4,1,2456,1,503
8,1,Experimental,-1,1,1310,1,419
8,1,Experimental,-1,1,1275,1,464
8,1,Experimental,-1,1,1906,0,2947
8,1,Experimental,-1,1,1495,1,661
8,1,Experimental,-1,1,1471,1,702
8,1,Experimental,8,1,1275,1,529
8,1,Experimental,-1,1,1423,1,399
8,1,Experimental,6,1,1194,1,515
8,1,Experimental,-1,1,1195,1,499
8,1,Experimental,-1,1,1165,1,598
8,1,Experimental,-1,1,1479,1,614
8,1,Experimental,4,1,1202,0,586
8,1,Experimental,-1,1,1476,1,1315
8,1,Experimental,6,1,1441,1,561
8,1,Experimental,2,1,1700,1,651
8,1,Experimental,-1,1,2418,1,1634
8,1,Experimental,2,1,1183,1,471
8,1,Experimental,-1,1,2268,0,2832
8,1,Experimental,4,1,2154,1,338
8,1,Experimental,8,1,1275,1,448
8,1,Experimental,-1,1,1800,0,2956
8,1,Experimental,-1,1,1603,1,702
8,1,Experimental,-1,1,1382,1,617
8,1,Experimental,4,1,1450,1,682
8,1,Experimental,6,1,1252,1,522
8,1,Experimental,4,1,1094,1,432
8,1,Experimental,-1,1,1390,1,703
8,1,Experimental,2,1,1220,1,427
8,1,Experimental,-1,1,1351,1,618
8,1,Experimental,6,1,1699,0,714
8,1,Experimental,-1,1,1443,1,355
8,1,Experimental,2,1,1778,1,7575
8,1,Experimental,-1,1,1244,1,259
8,1,Experimental,2,1,1901,1,1149
8,1,Experimental,2,1,1359,1,770
8,1,Experimental,2,1,2661,1,1244
8,1,Experimental,4,1,1429,0,294
8,1,Experimental,6,1,1172,0,301
8,1,Experimental,-1,1,1483,1,698
8,1,Experimental,-1,1,1429,1,245
8,1,Experimental,4,1,1161,1,402
8,1,Experimental,6,1,1363,0,342
8,1,Experimental,8,1,1183,1,312
8,1,Experimental,4,1,3416,1,1847
8,1,Experimental,-1,1,1283,1,376
8,1,Experimental,-1,1,2367,1,272
8,1,Experimental,-1,1,1518,1,731
8,1,Experimental,8,1,1372,1,494
8,1,Experimental,-1,1,1326,1,289
8,1,Experimental,-1,1,1589,1,304
8,1,Experimental,8,1,1299,0,311
8,1,Experimental,6,1,1088,1,283
8,1,Experimental,4,1,1218,1,474
8,1,Experimental,-1,1,1823,1,883
8,1,Experimental,-1,1,1387,1,268
8,1,Experimental,6,1,1352,0,539
8,1,Experimental,6,1,944,1,288
8,1,Experimental,-1,1,1213,1,324
8,1,Experimental,-1,1,2439,1,246
8,1,Experimental,2,1,1410,0,1251
8,1,Experimental,-1,1,1361,1,787
8,1,Experimental,2,1,1228,1,259
8,1,Experimental,-1,1,3069,0,200
8,1,Experimental,-1,1,1674,1,226
8,1,Experimental,-1,1,1333,1,696
8,1,Experimental,6,1,1216,1,231
8,1,Experimental,-1,1,1355,1,270
8,1,Experimental,2,1,1299,1,440
8,1,Experimental,4,1,1386,1,188
8,1,Experimental,-1,1,1266,1,568
8,1,Experimental,-1,1,1185,1,298
8,1,Experimental,8,1,1348,1,839
8,1,Experimental,8,1,1222,1,525
8,1,Experimental,4,1,4592,1,2760
8,1,Experimental,-1,1,1885,1,255
8,1,Experimental,-1,1,1363,1,646
8,1,Experimental,-1,1,1264,1,246
8,1,Experimental,-1,1,1298,1,727
8,1,Experimental,8,1,1814,1,3226
8,1,Experimental,-1,1,1318,1,570
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,,,,,
8,2,Experimental,6,1,2019,0,1728
8,2,Experimental,-1,1,2114,1,1596
8,2,Experimental,4,1,1310,1,851
8,2,Experimental,6,1,1458,1,2001
8,2,Experimental,4,1,1121,1,748
8,2,Experimental,6,1,1196,1,564
8,2,Experimental,2,1,1444,1,612
8,2,Experimental,-1,1,1306,1,638
8,2,Experimental,-1,1,1510,1,756
8,2,Experimental,8,1,1662,1,871
8,2,Experimental,6,1,1308,1,880
8,2,Experimental,8,1,1504,1,526
8,2,Experimental,2,0,2493,1,3226
8,2,Experimental,-1,1,1277,1,642
8,2,Experimental,6,1,5105,0,2505
8,2,Experimental,-1,1,1519,0,1292
8,2,Experimental,-1,1,1692,1,804
8,2,Experimental,-1,1,1688,1,864
8,2,Experimental,-1,1,1282,1,776
8,2,Experimental,-1,1,1420,1,668
8,2,Experimental,2,1,1129,1,1171
8,2,Experimental,2,1,1860,1,951
8,2,Experimental,-1,1,1284,1,713
8,2,Experimental,-1,1,1391,1,737
8,2,Experimental,4,1,1651,0,1163
8,2,Experimental,-1,1,13592,1,743
8,2,Experimental,8,1,1263,1,597
8,2,Experimental,6,1,1122,1,588
8,2,Experimental,-1,1,1189,1,605
8,2,Experimental,-1,0,3477,1,818
8,2,Experimental,8,1,1280,1,661
8,2,Experimental,4,1,1131,1,821
8,2,Experimental,-1,1,1408,1,1201
8,2,Experimental,2,1,1065,1,742
8,2,Experimental,-1,1,1437,1,716
8,2,Experimental,-1,1,1697,1,2169
8,2,Experimental,4,1,1172,1,716
8,2,Experimental,-1,1,1265,1,951
8,2,Experimental,-1,1,1273,1,703
8,2,Experimental,-1,1,1083,1,743
8,2,Experimental,2,1,1801,0,7436
8,2,Experimental,-1,1,1240,1,542
8,2,Experimental,-1,1,1415,1,680
8,2,Experimental,8,1,1517,1,539
8,2,Experimental,-1,1,1373,1,463
8,2,Experimental,-1,1,1223,1,526
8,2,Experimental,8,1,1236,1,539
8,2,Experimental,4,1,1613,1,472
8,2,Experimental,-1,1,1423,1,655
8,2,Experimental,-1,1,1271,1,572
8,2,Experimental,4,1,3302,0,649
8,2,Experimental,-1,1,2003,1,657
8,2,Experimental,-1,1,1683,1,603
8,2,Experimental,8,1,1437,1,477
8,2,Experimental,6,1,1315,1,455
8,2,Experimental,2,1,1683,1,699
8,2,Experimental,-1,1,1213,1,533
8,2,Experimental,2,1,1578,1,486
8,2,Experimental,-1,1,1400,1,522
8,2,Experimental,-1,1,1637,1,495
8,2,Experimental,-1,1,2138,1,1811
8,2,Experimental,-1,1,1731,1,570
8,2,Experimental,8,1,1305,1,461
8,2,Experimental,-1,1,1312,1,484
8,2,Experimental,-1,1,1387,1,508
8,2,Experimental,-1,1,1339,1,463
8,2,Experimental,-1,1,1350,1,505
8,2,Experimental,-1,1,1690,1,546
8,2,Experimental,4,1,1035,1,520
8,2,Experimental,-1,1,1289,1,461
8,2,Experimental,-1,1,1170,1,491
8,2,Experimental,6,1,1486,0,588
8,2,Experimental,-1,1,1296,1,548
8,2,Experimental,-1,1,1501,1,442
8,2,Experimental,2,1,1599,1,986
8,2,Experimental,2,1,1264,1,518
8,2,Experimental,2,1,1353,1,651
8,2,Experimental,-1,1,1145,1,531
8,2,Experimental,6,1,1056,1,509
8,2,Experimental,4,1,1386,1,444
8,2,Experimental,8,1,1431,1,456
8,2,Experimental,8,1,1189,1,380
8,2,Experimental,4,1,1047,1,468
8,2,Experimental,6,1,1443,1,499
8,2,Experimental,-1,1,1193,1,497
8,2,Experimental,4,1,1044,1,417
8,2,Experimental,-1,1,1080,1,532
8,2,Experimental,-1,1,1443,1,835
8,2,Experimental,4,1,1489,0,1855
8,2,Experimental,6,1,1453,0,557
8,2,Experimental,-1,1,1359,1,754
8,2,Experimental,8,1,1798,1,394
8,2,Experimental,6,1,1319,0,522
8,2,Experimental,8,1,1422,1,414
8,2,Experimental,-1,1,1262,1,436
8,2,Experimental,2,1,965,1,452
8,2,Experimental,6,1,1068,1,457
8,2,Experimental,-1,1,1549,1,4185
8,2,Experimental,-1,1,1217,1,440
8,2,Experimental,6,1,1096,1,356
8,2,Experimental,-1,1,1303,1,572
8,2,Experimental,-1,1,1089,1,637
8,2,Experimental,-1,1,1422,1,735
8,2,Experimental,-1,1,1331,1,598
8,2,Experimental,4,1,1028,1,450
8,2,Experimental,-1,1,1260,1,546
8,2,Experimental,-1,1,1144,1,498
8,2,Experimental,2,1,1656,1,481
8,2,Experimental,-1,1,1380,1,470
8,2,Experimental,-1,1,2489,1,839
8,2,Experimental,-1,1,1822,1,482
8,2,Experimental,2,1,1074,1,478
8,2,Experimental,4,1,982,1,502
8,2,Experimental,-1,1,1795,1,727
8,2,Experimental,-1,1,1590,1,513
8,2,Experimental,6,1,1416,1,521
8,2,Experimental,8,1,1343,1,546
8,2,Experimental,-1,1,1736,0,4078
8,2,Experimental,-1,1,1363,1,566
8,2,Experimental,2,1,1854,1,736
8,2,Experimental,4,1,1124,1,510
8,2,Experimental,4,1,956,1,523
8,2,Experimental,4,1,1313,1,630
8,2,Experimental,8,1,1331,1,599
8,2,Experimental,-1,1,1105,1,620
8,2,Experimental,-1,1,1918,1,766
8,2,Experimental,-1,1,1455,1,638
8,2,Experimental,6,1,1604,0,687
8,2,Experimental,-1,1,1337,1,492
8,2,Experimental,8,1,1288,1,397
8,2,Experimental,8,1,1237,1,507
8,2,Experimental,6,1,1407,1,512
8,2,Experimental,2,1,1091,1,494
8,2,Experimental,2,1,1132,1,470
8,2,Experimental,6,1,1401,0,586
8,2,Experimental,-1,1,1353,1,508
8,2,Experimental,8,1,1369,1,459
8,2,Experimental,2,1,979,1,498
8,2,Experimental,-1,1,1108,1,511
8,2,Experimental,-1,1,1620,1,606
8,2,Experimental,8,1,1329,1,421
8,2,Experimental,-1,1,1181,1,486
8,2,Experimental,4,1,1030,1,451
8,2,Experimental,-1,1,1108,1,479
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,,,,,
9,1,Experimental,-1,1,2771,1,648
9,1,Experimental,2,1,1836,0,2159
9,1,Experimental,8,1,1792,1,1797
9,1,Experimental,6,1,1827,0,1862
9,1,Experimental,6,1,1478,1,1125
9,1,Experimental,-1,1,1664,1,1017
9,1,Experimental,4,1,2909,0,876
9,1,Experimental,8,0,4258,0,1173
9,1,Experimental,-1,1,1222,1,1212
9,1,Experimental,-1,1,1755,1,1201
9,1,Experimental,8,1,1043,1,865
9,1,Experimental,-1,1,1783,1,988
9,1,Experimental,-1,1,1179,1,915
9,1,Experimental,8,1,1910,1,1463
9,1,Experimental,4,1,1307,1,1008
9,1,Experimental,2,1,1005,0,700
9,1,Experimental,2,0,2530,0,894
9,1,Experimental,6,0,1474,0,704
9,1,Experimental,-1,1,1378,1,517
9,1,Experimental,-1,1,1339,1,750
9,1,Experimental,6,1,1288,1,749
9,1,Experimental,2,1,696,0,689
9,1,Experimental,-1,1,1168,1,473
9,1,Experimental,-1,1,1192,1,513
9,1,Experimental,4,1,1454,1,814
9,1,Experimental,2,1,1135,1,762
9,1,Experimental,-1,1,1172,1,539
9,1,Experimental,-1,1,1258,1,512
9,1,Experimental,-1,1,1037,1,474
9,1,Experimental,-1,1,1695,1,534
9,1,Experimental,-1,1,1154,1,491
9,1,Experimental,8,1,1034,1,599
9,1,Experimental,4,1,816,0,900
9,1,Experimental,6,1,1094,0,546
9,1,Experimental,2,1,1167,0,408
9,1,Experimental,-1,1,2121,1,547
9,1,Experimental,-1,1,844,1,511
9,1,Experimental,6,1,1469,1,620
9,1,Experimental,-1,1,1159,1,512
9,1,Experimental,-1,1,1842,1,869
9,1,Experimental,-1,0,1218,1,4473
9,1,Experimental,8,1,1059,1,1519
9,1,Experimental,-1,1,1150,1,1016
9,1,Experimental,-1,1,1306,1,846
9,1,Experimental,4,1,1640,0,802
9,1,Experimental,-1,1,1301,1,601
9,1,Experimental,-1,1,930,1,531
9,1,Experimental,4,1,1041,0,478
9,1,Experimental,-1,1,1085,1,745
9,1,Experimental,-1,1,1470,1,509
9,1,Experimental,8,1,1501,1,1162
9,1,Experimental,-1,1,1641,1,546
9,1,Experimental,8,1,1149,1,695
9,1,Experimental,8,1,1167,1,3112
9,1,Experimental,-1,1,1408,0,625
9,1,Experimental,-1,1,1183,1,488
9,1,Experimental,-1,1,1248,1,486
9,1,Experimental,-1,1,1940,0,2387
9,1,Experimental,4,1,1138,1,588
9,1,Experimental,6,1,1234,1,633
9,1,Experimental,-1,1,1599,1,1482
9,1,Experimental,8,1,1704,1,1007
9,1,Experimental,-1,1,1241,1,592
9,1,Experimental,4,1,973,1,1516
9,1,Experimental,-1,1,1238,1,668
9,1,Experimental,6,1,1012,1,1426
9,1,Experimental,6,1,1102,1,809
9,1,Experimental,-1,1,1690,1,483
9,1,Experimental,-1,1,1560,1,564
9,1,Experimental,8,1,1494,1,548
9,1,Experimental,-1,1,824,1,972
9,1,Experimental,-1,1,2747,1,1056
9,1,Experimental,4,1,876,1,1503
9,1,Experimental,4,1,1187,1,731
9,1,Experimental,-1,1,1545,1,374
9,1,Experimental,-1,1,1263,1,357
9,1,Experimental,6,1,1418,1,699
9,1,Experimental,-1,1,1866,0,2396
9,1,Experimental,8,1,1140,1,429
9,1,Experimental,-1,1,1743,1,293
9,1,Experimental,2,1,872,1,555
9,1,Experimental,2,1,1000,1,583
9,1,Experimental,-1,1,2376,0,1641
9,1,Experimental,-1,1,1041,0,542
9,1,Experimental,6,1,1014,1,1156
9,1,Experimental,-1,0,3206,1,1084
9,1,Experimental,-1,1,1257,1,863
9,1,Experimental,-1,1,1301,1,698
9,1,Experimental,6,1,1220,1,571
9,1,Experimental,2,1,1281,0,486
9,1,Experimental,4,1,681,1,562
9,1,Experimental,2,1,1778,0,807
9,1,Experimental,4,1,1062,1,435
9,1,Experimental,-1,1,767,1,422
9,1,Experimental,2,1,1404,0,397
9,1,Experimental,2,1,767,1,581
9,1,Experimental,2,1,1038,1,587
9,1,Experimental,4,1,1045,1,882
9,1,Experimental,-1,1,2789,1,1321
9,1,Experimental,6,1,664,1,642
9,1,Experimental,8,1,1038,1,603
9,1,Experimental,-1,1,1453,0,621
9,1,Experimental,8,1,1276,1,641
9,1,Experimental,-1,1,1121,0,523
9,1,Experimental,2,1,903,1,937
9,1,Experimental,8,1,1275,1,1536
9,1,Experimental,-1,0,1654,0,575
9,1,Experimental,-1,1,965,0,1605
9,1,Experimental,6,1,1027,1,1952
9,1,Experimental,6,1,1170,1,507
9,1,Experimental,2,1,1023,1,1756
9,1,Experimental,-1,1,1519,0,380
9,1,Experimental,-1,1,887,0,2281
9,1,Experimental,-1,1,1438,0,382
9,1,Experimental,-1,1,1803,1,318
9,1,Experimental,8,1,852,1,1368
9,1,Experimental,-1,1,1379,1,485
9,1,Experimental,8,1,1129,1,563
9,1,Experimental,-1,1,1265,1,1031
9,1,Experimental,4,1,752,0,647
9,1,Experimental,4,1,954,1,538
9,1,Experimental,2,1,729,1,705
9,1,Experimental,4,1,582,1,1747
9,1,Experimental,-1,1,1059,0,304
9,1,Experimental,-1,1,1099,0,695
9,1,Experimental,2,1,911,1,705
9,1,Experimental,-1,1,826,1,382
9,1,Experimental,-1,1,974,0,525
9,1,Experimental,4,1,809,1,686
9,1,Experimental,-1,1,1197,1,324
9,1,Experimental,4,1,687,1,504
9,1,Experimental,6,1,745,1,1072
9,1,Experimental,-1,1,788,1,490
9,1,Experimental,8,1,973,0,508
9,1,Experimental,6,1,1190,1,510
9,1,Experimental,2,1,2001,1,798
9,1,Experimental,-1,1,1409,1,386
9,1,Experimental,-1,1,1206,1,494
9,1,Experimental,-1,1,1395,1,549
9,1,Experimental,-1,1,1214,1,501
9,1,Experimental,-1,1,771,1,521
9,1,Experimental,6,1,934,1,679
9,1,Experimental,-1,1,1223,1,686
9,1,Experimental,-1,1,1029,1,2178
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,,,,,
9,2,Experimental,-1,1,1548,1,1768
9,2,Experimental,-1,1,1791,1,1348
9,2,Experimental,-1,1,2328,1,779
9,2,Experimental,6,1,1649,0,346
9,2,Experimental,6,1,1550,1,730
9,2,Experimental,-1,1,1550,1,442
9,2,Experimental,-1,1,1398,1,456
9,2,Experimental,8,1,1407,1,544
9,2,Experimental,-1,1,2012,1,666
9,2,Experimental,-1,1,1456,1,383
